Bedroom_AbvGr,BsmtFin_SF_1,BsmtFin_SF_2,BsmtFin_Type_1,BsmtFin_Type_2,Bsmt_Cond,Bsmt_Exposure,Bsmt_Qual,Bsmt_Unf_SF,Electrical,Enclosed_Porch,Exter_Cond,Exter_Qual,Fireplace_Qu,Fireplaces,First_Flr_SF,Garage_Cars,Garage_Finish,Garage_Qual,Gr_Liv_Area,Kitchen_Qual,Lot_Area,Lot_Frontage,Low_Qual_Fin_SF,Mas_Vnr_Area,Open_Porch_SF,Overall_Cond,Overall_Qual,Paved_Drive,Sale_Price,Screen_Porch,Second_Flr_SF,Three_season_porch,TotRms_AbvGrd,Total_Bsmt_SF,Utilities,Wood_Deck_SF,id,Has_Pool,Total_Bath,Has_Alley,Has_Basement,Has_Fence,Is_Remodeled,House_Age,Total_SF,close_to_park,close_to_street,close_to_railroad,Regular_Lot_Shape,Irregular_Lot_Shape,Residential_Zoning,Commercial_Zoning,Industrial_Zoning,Agricultural_Zoning,Bldg_Type_OneFam,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,Bldg_Type_TwoFmCon,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,House_Style_One_and_Half_Fin,House_Style_One_and_Half_Unf,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_Story,House_Style_Two_and_Half_Fin,House_Style_Two_and_Half_Unf,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl,Neighborhood_Blueste,Neighborhood_Briardale,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Green_Hills,Neighborhood_Greens,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Landmark,Neighborhood_Meadow_Village,Neighborhood_Mitchell,Neighborhood_North_Ames,Neighborhood_Northpark_Villa,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Stone_Brook,Neighborhood_Timberland,Neighborhood_Veenker,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,Sale_Condition_AdjLand,Sale_Condition_Alloca,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Partial,Street_Pave
3,1,0,5,1,3,4,3,802,5,0,2,2,4,2,1900,2,2,3,2448,2,18275,0,0,0,102,8,7,2,277500,0,548,0,9,1438,3,520,2618,0,4.0,0.0,1.0,0.0,1.0,44,5311,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,6,0,3,1,3,2,3,324,5,0,2,2,3,2,608,1,1,3,1232,2,6000,50,0,0,0,6,6,2,128000,0,624,0,6,600,3,0,2011,0,1.5,0.0,1.0,1.0,1.0,68,2162,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,3,4,1115,5,0,2,3,3,1,1191,2,1,3,1191,3,3907,35,0,0,81,10,8,2,162500,0,0,0,5,1191,3,112,300,0,2.0,0.0,1.0,0.0,0.0,21,3693,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,2,465,4,6,3,4,4,683,5,0,2,3,3,1,1592,2,3,3,1592,3,11927,73,0,519,35,10,8,2,228000,0,0,0,7,1556,3,120,2152,0,2.0,0.0,1.0,0.0,1.0,13,4453,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,858,5,0,2,3,0,0,858,2,2,3,1716,3,8125,65,0,0,53,10,6,2,200825,0,858,0,7,858,3,0,2466,0,2.5,0.0,1.0,0.0,0.0,1,3492,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,1,0,5,1,3,4,3,640,5,0,2,2,1,1,1576,2,3,3,1576,3,11475,85,0,90,0,6,6,2,174500,0,0,0,7,1208,3,85,613,0,2.0,0.0,1.0,0.0,0.0,48,3510,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,6,311,3,4,3,1,3,0,5,236,2,2,1,1,864,1,1,3,864,2,8281,60,0,0,0,10,10,2,62383,0,0,0,5,864,3,0,562,0,1.0,0.0,1.0,1.0,0.0,44,2045,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,3,0,6,1,3,3,4,151,5,0,2,3,3,1,848,2,2,3,848,3,4426,0,0,147,0,10,6,2,149300,0,0,0,3,848,3,149,1482,0,2.0,0.0,1.0,0.0,0.0,4,1999,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,127,5,4,3,3,3,480,5,0,2,2,3,1,1117,2,1,3,1117,2,7819,94,0,0,0,10,6,2,107000,0,0,0,6,1029,3,144,280,0,2.0,0.0,1.0,1.0,0.0,34,2898,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,2,0,4,1,3,1,3,380,5,0,2,2,3,1,983,2,2,3,1796,2,7056,71,0,415,50,10,6,2,140000,0,813,0,8,780,3,0,1281,0,2.5,0.0,1.0,0.0,0.0,45,3008,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,7,0,1,1,3,1,4,1066,5,0,2,3,3,1,1108,3,3,3,2385,3,10790,83,0,275,38,10,7,2,252000,0,1277,0,8,1066,3,120,1767,0,2.5,0.0,1.0,0.0,0.0,9,4682,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,1,4,339,5,0,2,3,0,0,769,2,1,3,1573,3,2117,24,0,216,32,10,6,2,177000,0,804,0,4,756,3,0,1846,0,2.5,0.0,1.0,0.0,0.0,7,2703,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,4,3,548,5,0,2,2,0,0,1042,2,2,3,1042,2,9200,80,0,98,0,10,6,2,161000,0,0,0,5,1042,3,192,1892,0,2.0,0.0,1.0,1.0,0.0,42,2827,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,1,3,960,5,0,2,2,4,1,986,1,1,3,986,2,6180,60,0,0,128,10,6,2,102000,0,0,0,5,960,3,0,2021,0,1.0,0.0,1.0,0.0,1.0,81,3041,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,1158,5,0,2,2,0,0,1158,0,0,0,1158,3,7500,63,0,0,50,10,6,2,143500,0,0,0,5,1158,3,0,536,0,1.5,0.0,1.0,0.0,0.0,5,3531,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,7,0,1,1,2,1,3,1556,5,0,2,2,0,0,1556,0,0,0,1556,2,8512,75,0,0,0,10,10,2,119000,0,0,0,8,1556,3,0,2628,0,2.0,0.0,1.0,0.0,0.0,46,4675,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,6,0,3,1,3,1,3,352,4,0,2,2,4,2,1392,2,2,3,1392,2,11900,80,0,387,0,10,6,2,166000,192,0,0,6,1392,3,0,1243,0,2.5,0.0,1.0,0.0,0.0,51,3142,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,0,5,1,3,1,4,227,5,192,2,3,3,1,1006,2,1,3,1775,3,9317,75,0,137,72,10,7,2,213000,0,769,0,7,740,3,234,804,0,3.5,0.0,1.0,0.0,0.0,16,3049,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,3,0,6,1,3,3,4,115,5,0,3,2,0,0,630,1,1,3,630,3,1526,21,0,0,0,8,4,2,86000,0,0,0,3,630,3,0,976,0,2.0,0.0,1.0,0.0,1.0,39,1378,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,3,4,318,5,0,2,3,0,0,612,2,2,3,1224,3,3000,30,0,76,234,10,6,2,173733,0,612,0,4,612,3,0,568,0,2.5,1.0,1.0,0.0,0.0,0,2391,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3,4,420,2,4,3,1,3,156,5,0,2,2,0,0,984,2,1,3,1604,2,10998,60,0,0,68,10,10,2,117000,0,620,0,6,984,3,0,905,0,2.0,1.0,1.0,0.0,1.0,68,3236,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,2,1,1,173,5,0,2,2,0,0,825,1,1,2,1361,2,5280,60,0,0,123,7,4,2,89000,0,536,0,6,173,3,0,1555,0,1.0,0.0,1.0,0.0,1.0,113,1837,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,1,3,396,5,0,2,2,0,0,1068,1,2,3,1068,2,8414,70,0,0,0,8,6,2,154500,0,0,0,6,1059,3,192,2708,0,1.5,0.0,1.0,1.0,1.0,43,2718,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2,3,0,6,1,3,1,4,343,5,0,2,3,5,1,1659,2,3,3,1659,4,5664,40,0,0,59,10,8,2,278000,0,0,0,5,1501,3,212,351,0,3.0,0.0,1.0,0.0,0.0,9,3777,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,1349,5,0,2,2,0,0,1349,2,1,3,1349,2,8450,65,0,108,55,10,7,2,179000,0,0,0,6,1349,3,120,1813,0,2.0,0.0,1.0,1.0,1.0,7,4229,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,2,4,513,5,0,2,3,0,0,1260,2,1,3,1260,2,10825,0,0,174,0,7,7,2,181900,0,0,0,6,1260,3,152,1020,0,3.0,0.0,1.0,0.0,0.0,25,3188,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,354,6,3,3,1,3,354,4,0,2,2,4,1,1344,2,2,3,1344,3,14375,0,0,541,118,6,6,2,137500,233,0,0,7,819,1,0,956,0,1.5,0.0,1.0,0.0,0.0,51,2992,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,1,252,5,4,3,1,4,850,5,86,3,3,3,2,1225,1,1,3,2133,2,10452,78,0,371,0,6,7,2,257500,0,908,0,8,1528,3,0,294,0,2.5,0.0,1.0,0.0,1.0,69,4764,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,3,4,80,5,0,2,3,4,1,728,2,3,3,1456,3,8199,63,0,0,18,10,7,2,189000,0,728,0,7,728,3,36,1481,0,3.5,0.0,1.0,0.0,0.0,3,2321,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,2,1073,4,3,3,2,3,0,5,0,2,2,0,0,1347,2,1,3,1347,3,5805,69,0,0,0,7,10,2,143000,0,0,0,6,1347,3,0,174,0,2.5,1.0,1.0,0.0,0.0,53,3769,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2,3,0,6,1,3,3,4,322,5,0,2,3,3,1,2006,3,3,3,2006,3,11675,136,0,495,33,10,8,2,350000,0,0,0,5,1982,3,144,1103,0,3.0,0.0,1.0,0.0,0.0,10,4490,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,0,5,1,3,3,3,162,5,160,2,2,1,1,936,1,2,3,936,2,6760,66,0,0,90,10,10,2,130000,0,0,0,6,896,3,24,1973,0,2.0,0.0,1.0,0.0,0.0,45,2109,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,2,1,3,485,5,0,3,2,0,0,1001,1,1,2,1635,3,5310,59,0,0,0,8,6,2,117000,0,634,0,5,485,3,394,2689,0,1.0,0.0,1.0,0.0,1.0,96,3006,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,7,0,1,1,4,1,3,552,5,0,2,2,3,1,904,1,1,3,1774,2,15400,88,259,0,40,10,10,2,165000,0,611,0,8,552,3,290,778,0,2.0,0.0,1.0,0.0,0.0,48,3215,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,1,0,5,1,3,1,3,269,4,0,2,2,4,1,868,2,1,3,1558,2,6406,57,0,0,36,6,10,2,150000,182,690,0,7,690,3,0,699,0,1.5,1.0,1.0,1.0,1.0,70,2554,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5,7,0,1,1,3,1,3,907,5,0,2,2,4,1,1307,2,1,2,2358,2,45600,75,0,0,40,8,6,2,240000,175,1051,0,10,907,3,486,1407,0,3.0,0.0,1.0,0.0,1.0,100,4705,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,0,5,1,3,2,4,83,5,280,2,2,0,0,1174,2,1,3,1174,2,12250,0,0,180,0,6,10,2,158000,0,0,0,5,864,3,211,1447,0,2.0,0.0,1.0,0.0,0.0,30,2333,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,1,4,173,5,0,2,2,3,1,959,2,3,3,1671,2,10852,58,0,0,38,10,6,2,173000,0,712,0,7,959,3,0,2440,0,3.5,0.0,1.0,0.0,0.0,6,2844,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,1,0,5,1,3,1,3,63,5,0,2,2,0,0,936,1,2,3,936,3,8760,73,0,0,0,7,6,2,141000,0,0,219,4,936,3,0,1917,0,2.0,0.0,1.0,0.0,1.0,50,1936,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,4,4,383,5,0,2,4,4,1,1838,3,3,3,1838,4,11577,88,0,382,225,10,9,2,359900,0,0,0,9,1838,3,161,2903,0,3.0,0.0,1.0,0.0,1.0,1,4448,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
5,4,0,2,1,3,1,3,674,5,57,2,2,4,2,1240,2,1,3,2480,2,8145,0,0,0,0,6,7,2,205000,0,1240,0,13,920,3,0,926,0,2.5,0.0,1.0,0.0,1.0,69,4078,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,1,3,216,5,0,2,2,4,1,1575,2,1,3,1575,3,10170,75,0,522,0,6,6,2,155000,0,0,0,5,216,3,0,2586,0,1.5,0.0,1.0,0.0,0.0,55,2014,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,7,0,1,1,3,1,3,1625,5,0,2,2,0,0,1625,2,1,3,1625,2,9750,75,0,0,0,6,10,2,140500,0,0,0,8,1625,3,0,1191,0,2.0,0.0,1.0,0.0,0.0,43,4882,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,4,5,598,5,0,2,3,5,1,1620,3,3,3,1620,4,12898,89,0,70,0,10,9,2,315500,0,0,0,6,1620,3,228,958,0,3.0,0.0,1.0,0.0,1.0,2,4069,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,3,1065,5,0,2,2,0,0,1065,2,1,3,1065,2,8892,80,0,66,0,10,10,2,126500,0,0,0,6,1065,3,74,1883,0,1.5,0.0,1.0,0.0,0.0,47,3276,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,2,0,4,1,3,1,4,324,4,0,1,2,0,0,672,1,1,3,924,1,12180,60,0,0,0,4,4,2,80000,0,252,0,5,672,3,0,284,0,2.0,0.0,1.0,1.0,1.0,69,1922,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,3,1114,5,0,3,2,0,0,1114,2,2,3,1114,2,9900,90,0,0,0,10,10,2,140000,164,0,0,5,1114,3,0,1215,0,2.0,0.0,1.0,0.0,0.0,47,3349,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,3,0,6,1,3,1,4,586,5,156,2,2,3,1,980,2,1,3,1714,2,10421,80,0,42,66,10,7,2,196500,0,734,0,7,980,3,228,115,0,2.5,0.0,1.0,1.0,0.0,22,3577,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,6,0,3,1,3,1,4,424,5,0,2,2,0,0,1040,0,0,0,1040,2,8430,60,0,136,0,10,10,2,124000,0,0,0,5,1040,3,0,853,0,2.0,0.0,1.0,0.0,0.0,31,2510,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,3,4,1422,5,0,2,3,0,0,1422,2,2,3,1422,3,8500,63,0,106,60,10,7,2,179600,0,0,0,7,1422,3,192,2163,0,2.0,0.0,1.0,0.0,0.0,3,4525,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,2,0,4,1,3,2,4,299,5,0,2,2,4,1,1125,1,1,3,1717,2,12400,80,0,0,0,6,10,2,194000,113,592,0,7,901,3,0,2861,0,1.5,0.0,1.0,0.0,1.0,66,2919,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,2,0,4,1,3,1,3,538,5,168,2,2,4,1,759,1,1,3,1298,2,6821,51,0,0,0,7,6,1,146500,0,539,0,8,651,3,216,2200,0,2.0,0.0,1.0,0.0,1.0,86,2705,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,1330,5,0,2,3,4,1,1330,2,3,3,1330,3,8334,64,0,0,23,10,6,2,167840,0,0,0,6,1330,3,0,2165,0,2.0,0.0,1.0,0.0,1.0,1,4020,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
