Bedroom_AbvGr,Bldg_Type,BsmtFin_SF_1,BsmtFin_SF_2,BsmtFin_Type_1,BsmtFin_Type_2,Bsmt_Cond,Bsmt_Exposure,Bsmt_Qual,Bsmt_Unf_SF,Electrical,Enclosed_Porch,Exter_Cond,Exter_Qual,Fireplace_Qu,Fireplaces,First_Flr_SF,Foundation,Garage_Area,Garage_Cars,Garage_Finish,Garage_Qual,Gr_Liv_Area,House_Style,Kitchen_Qual,Land_Contour,Lot_Area,Lot_Frontage,Low_Qual_Fin_SF,Mas_Vnr_Area,Neighborhood,Open_Porch_SF,Overall_Cond,Overall_Qual,Paved_Drive,Pool_Area,Roof_Style,Sale_Condition,Sale_Price,Screen_Porch,Second_Flr_SF,Street,Three_season_porch,TotRms_AbvGrd,Total_Bsmt_SF,Utilities,Wood_Deck_SF,id,Has_Pool,Total_Bath,Has_garage,Has_Alley,Has_Basement,Has_Fireplace,Has_Fence,Is_Remodeled,House_Age,Total_SF,close_to_park,close_to_street,close_to_railroad,Regular_Lot_Shape,Irregular_Lot_Shape,Residential_Zoning,Commercial_Zoning,Industrial_Zoning,Agricultural_Zoning
3,Twnhs,3,0,GLQ,Unf,Typical,No,Good,339,SBrkr,0,Typical,Good,No_Fireplace,0,769,PConc,440,2,Unf,Typical,1573,Two_Story,Good,Lvl,2117,24,0,216,Somerset,32,Average,Above_Average,Paved,0,Gable,Normal,177000,0,804,Pave,0,4,756,AllPub,0,1846,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,7,2703,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Gd,Typical,548,SBrkr,0,Typical,Typical,No_Fireplace,0,1042,CBlock,440,2,RFn,Typical,1042,SLvl,Typical,Lvl,9200,80,0,98,North_Ames,0,Average,Above_Average,Paved,0,Gable,Normal,161000,0,0,Pave,0,5,1042,AllPub,192,1892,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,42,2827,0,0,0,1,0,1,0,0,0
2,OneFam,7,0,Unf,Unf,Typical,No,Typical,960,SBrkr,0,Typical,Typical,Good,1,986,BrkTil,180,1,Unf,Typical,986,One_Story,Typical,Lvl,6180,60,0,0,Brookside,128,Average,Above_Average,Paved,0,Gable,Normal,102000,0,0,Pave,0,5,960,AllPub,0,2021,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,81,3041,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,1158,SBrkr,0,Typical,Typical,No_Fireplace,0,1158,PConc,0,0,No_Garage,No_Garage,1158,One_Story,Good,Lvl,7500,63,0,0,Sawyer_West,50,Average,Above_Average,Paved,0,Gable,Normal,143500,0,0,Pave,0,5,1158,AllPub,0,536,0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,5,3531,0,0,0,1,0,1,0,0,0
4,Duplex,7,0,Unf,Unf,Fair,No,Typical,1556,SBrkr,0,Typical,Typical,No_Fireplace,0,1556,CBlock,0,0,No_Garage,No_Garage,1556,One_Story,Typical,Lvl,8512,75,0,0,North_Ames,0,Average,Average,Paved,0,Hip,Normal,119000,0,0,Pave,0,8,1556,AllPub,0,2628,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,46,4675,0,0,0,1,0,1,0,0,0
3,OneFam,6,0,Rec,Unf,Typical,No,Typical,352,FuseA,0,Typical,Typical,Good,2,1392,CBlock,458,2,RFn,Typical,1392,One_Story,Typical,Lvl,11900,80,0,387,North_Ames,0,Average,Above_Average,Paved,0,Gable,Normal,166000,192,0,Pave,0,6,1392,AllPub,0,1243,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,51,3142,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Good,227,SBrkr,192,Typical,Good,Typical,1,1006,PConc,425,2,Unf,Typical,1775,Two_Story,Good,Lvl,9317,75,0,137,Sawyer_West,72,Average,Good,Paved,0,Gable,Normal,213000,0,769,Pave,0,7,740,AllPub,234,804,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,16,3049,0,0,0,1,0,1,0,0,0
1,Twnhs,3,0,GLQ,Unf,Typical,Av,Good,115,SBrkr,0,Good,Typical,No_Fireplace,0,630,CBlock,286,1,Unf,Typical,630,SFoyer,Good,Lvl,1526,21,0,0,Meadow_Village,0,Very_Good,Below_Average,Paved,0,Gable,Normal,86000,0,0,Pave,0,3,630,AllPub,0,976,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,39,1378,0,0,0,1,0,1,0,0,0
2,TwnhsE,3,0,GLQ,Unf,Typical,Av,Good,318,SBrkr,0,Typical,Good,No_Fireplace,0,612,PConc,528,2,RFn,Typical,1224,Two_Story,Good,Lvl,3000,30,0,76,Somerset,234,Average,Above_Average,Paved,0,Gable,Partial,173733,0,612,Pave,0,4,612,AllPub,0,568,0,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0,2391,0,0,0,1,0,1,0,0,0
3,OneFam,4,420,LwQ,BLQ,Typical,No,Typical,156,SBrkr,0,Typical,Typical,No_Fireplace,0,984,CBlock,660,2,Unf,Typical,1604,One_and_Half_Fin,Typical,Lvl,10998,60,0,0,Edwards,68,Average,Average,Paved,0,Gable,Normal,117000,0,620,Pave,0,6,984,AllPub,0,905,0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,68,3236,0,0,0,1,0,1,0,0,0
2,OneFam,7,0,Unf,Unf,Fair,No,Poor,173,SBrkr,0,Typical,Typical,No_Fireplace,0,825,Stone,185,1,Unf,Fair,1361,Two_Story,Typical,Lvl,5280,60,0,0,Iowa_DOT_and_Rail_Road,123,Good,Below_Average,Paved,0,Gable,Normal,89000,0,536,Pave,0,6,173,AllPub,0,1555,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,113,1837,0,1,0,1,0,0,1,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Typical,396,SBrkr,0,Typical,Typical,No_Fireplace,0,1068,CBlock,264,1,RFn,Typical,1068,One_Story,Typical,Lvl,8414,70,0,0,Sawyer,0,Very_Good,Above_Average,Paved,0,Hip,Normal,154500,0,0,Pave,0,6,1059,AllPub,192,2708,0,1.5,1.0,0.0,1.0,0.0,1.0,1.0,43,2718,0,0,0,1,0,1,0,0,0
2,TwnhsE,3,0,GLQ,Unf,Typical,No,Good,343,SBrkr,0,Typical,Good,Excellent,1,1659,PConc,499,2,Fin,Typical,1659,One_Story,Excellent,Lvl,5664,40,0,0,Stone_Brook,59,Average,Very_Good,Paved,0,Gable,Normal,278000,0,0,Pave,0,5,1501,AllPub,212,351,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,9,3777,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,1349,SBrkr,0,Typical,Typical,No_Fireplace,0,1349,PConc,539,2,Unf,Typical,1349,One_Story,Typical,Lvl,8450,65,0,108,Sawyer_West,55,Average,Good,Paved,0,Gable,Normal,179000,0,0,Pave,0,6,1349,AllPub,120,1813,0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,7,4229,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Mn,Good,513,SBrkr,0,Typical,Good,No_Fireplace,0,1260,CBlock,598,2,Unf,Typical,1260,One_Story,Typical,Lvl,10825,0,0,174,Northwest_Ames,0,Good,Good,Paved,0,Gable,Normal,181900,0,0,Pave,0,6,1260,AllPub,152,1020,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,25,3188,0,0,0,0,1,1,0,0,0
3,OneFam,3,354,GLQ,Rec,Typical,No,Typical,354,FuseA,0,Typical,Typical,Good,1,1344,CBlock,525,2,RFn,Typical,1344,SLvl,Good,Lvl,14375,0,0,541,Timberland,118,Above_Average,Above_Average,Paved,0,Gable,Abnorml,137500,233,0,Pave,0,7,819,NoSeWa,0,956,0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,51,2992,0,0,0,0,1,1,0,0,0
4,OneFam,1,252,ALQ,BLQ,Typical,No,Good,850,SBrkr,86,Good,Good,Typical,2,1225,BrkTil,312,1,Unf,Typical,2133,One_and_Half_Fin,Typical,Lvl,10452,78,0,371,Crawford,0,Above_Average,Good,Paved,0,Gable,Normal,257500,0,908,Pave,0,8,1528,AllPub,0,294,0,2.5,1.0,0.0,1.0,1.0,0.0,1.0,69,4764,0,0,0,0,1,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Av,Good,80,SBrkr,0,Typical,Good,Good,1,728,PConc,410,2,Fin,Typical,1456,Two_Story,Good,Lvl,8199,63,0,0,College_Creek,18,Average,Good,Paved,0,Gable,Normal,189000,0,728,Pave,0,7,728,AllPub,36,1481,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,3,2321,0,0,0,1,0,1,0,0,0
3,OneFam,2,1073,BLQ,Rec,Typical,Mn,Typical,0,SBrkr,0,Typical,Typical,No_Fireplace,0,1347,CBlock,551,2,Unf,Typical,1347,One_Story,Good,Bnk,5805,69,0,0,Old_Town,0,Good,Average,Paved,0,Hip,Normal,143000,0,0,Pave,0,6,1347,AllPub,0,174,0,2.5,1.0,1.0,1.0,0.0,0.0,0.0,53,3769,0,0,0,1,0,1,0,0,0
2,OneFam,3,0,GLQ,Unf,Typical,Av,Good,322,SBrkr,0,Typical,Good,Typical,1,2006,PConc,938,3,Fin,Typical,2006,One_Story,Good,Lvl,11675,136,0,495,Northridge,33,Average,Very_Good,Paved,0,Gable,Normal,350000,0,0,Pave,0,5,1982,AllPub,144,1103,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,10,4490,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,Av,Typical,162,SBrkr,160,Typical,Typical,Poor,1,936,CBlock,288,1,RFn,Typical,936,SFoyer,Typical,Lvl,6760,66,0,0,North_Ames,90,Average,Average,Paved,0,Gable,Normal,130000,0,0,Pave,0,6,896,AllPub,24,1973,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,45,2109,0,0,0,1,0,1,0,0,0
2,OneFam,7,0,Unf,Unf,Fair,No,Typical,485,SBrkr,0,Good,Typical,No_Fireplace,0,1001,CBlock,255,1,Unf,Fair,1635,One_and_Half_Fin,Good,Lvl,5310,59,0,0,Old_Town,0,Very_Good,Above_Average,Paved,0,Hip,Normal,117000,0,634,Pave,0,5,485,AllPub,394,2689,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,96,3006,0,1,0,1,0,1,0,0,0
4,OneFam,7,0,Unf,Unf,Good,No,Typical,552,SBrkr,0,Typical,Typical,Typical,1,904,CBlock,384,1,Unf,Typical,1774,SLvl,Typical,Lvl,15400,88,259,0,Sawyer,40,Average,Average,Paved,0,Hip,Normal,165000,0,611,Pave,0,8,552,AllPub,290,778,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,48,3215,0,0,0,1,0,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Typical,269,FuseA,0,Typical,Typical,Good,1,868,BrkTil,400,2,Unf,Typical,1558,Two_Story,Typical,Lvl,6406,57,0,0,Old_Town,36,Above_Average,Average,Paved,0,Gable,Normal,150000,182,690,Pave,0,7,690,AllPub,0,699,0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,70,2554,0,0,0,1,0,1,0,0,0
5,OneFam,7,0,Unf,Unf,Typical,No,Typical,907,SBrkr,0,Typical,Typical,Good,1,1307,BrkTil,360,2,Unf,Fair,2358,One_and_Half_Fin,Typical,Bnk,45600,75,0,0,Clear_Creek,40,Very_Good,Above_Average,Paved,0,Gable,Normal,240000,175,1051,Pave,0,10,907,AllPub,486,1407,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,100,4705,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,Mn,Good,83,SBrkr,280,Typical,Typical,No_Fireplace,0,1174,CBlock,528,2,Unf,Typical,1174,One_Story,Typical,Lvl,12250,0,0,180,College_Creek,0,Above_Average,Average,Paved,0,Gable,Normal,158000,0,0,Pave,0,5,864,AllPub,211,1447,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,30,2333,0,0,0,0,1,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,173,SBrkr,0,Typical,Typical,Typical,1,959,PConc,472,2,Fin,Typical,1671,Two_Story,Typical,Lvl,10852,58,0,0,Gilbert,38,Average,Above_Average,Paved,0,Gable,Normal,173000,0,712,Pave,0,7,959,AllPub,0,2440,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,6,2844,0,0,1,0,1,1,0,0,0
2,OneFam,1,0,ALQ,Unf,Typical,No,Typical,63,SBrkr,0,Typical,Typical,No_Fireplace,0,936,CBlock,315,1,RFn,Typical,936,One_Story,Good,Lvl,8760,73,0,0,North_Ames,0,Good,Above_Average,Paved,0,Gable,Normal,141000,0,0,Pave,219,4,936,AllPub,0,1917,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,50,1936,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Gd,Good,383,SBrkr,0,Typical,Excellent,Good,1,1838,PConc,682,3,Fin,Typical,1838,One_Story,Excellent,Lvl,11577,88,0,382,Timberland,225,Average,Excellent,Paved,0,Hip,Partial,359900,0,0,Pave,0,9,1838,AllPub,161,2903,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1,4448,0,0,0,1,0,1,0,0,0
5,Duplex,4,0,LwQ,Unf,Typical,No,Typical,674,SBrkr,57,Typical,Typical,Good,2,1240,BrkTil,400,2,Unf,Typical,2480,Two_and_Half_Unf,Typical,HLS,8145,0,0,0,Crawford,0,Above_Average,Good,Paved,0,Gable,Normal,205000,0,1240,Pave,0,13,920,AllPub,0,926,0,2.5,1.0,0.0,1.0,1.0,0.0,1.0,69,4078,0,0,0,0,1,1,0,0,0
2,OneFam,7,0,Unf,Unf,Typical,No,Typical,216,SBrkr,0,Typical,Typical,Good,1,1575,CBlock,400,2,Unf,Typical,1575,One_Story,Good,Lvl,10170,75,0,522,North_Ames,0,Above_Average,Above_Average,Paved,0,Hip,Normal,155000,0,0,Pave,0,5,216,AllPub,0,2586,0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,55,2014,0,0,0,1,0,1,0,0,0
4,Duplex,7,0,Unf,Unf,Typical,No,Typical,1625,SBrkr,0,Typical,Typical,No_Fireplace,0,1625,CBlock,484,2,Unf,Typical,1625,One_Story,Typical,Lvl,9750,75,0,0,Northwest_Ames,0,Above_Average,Average,Paved,0,Gable,Normal,140500,0,0,Pave,0,8,1625,AllPub,0,1191,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,43,4882,0,0,1,1,0,1,0,0,0
2,OneFam,3,0,GLQ,Unf,Typical,Gd,Excellent,598,SBrkr,0,Typical,Good,Excellent,1,1620,PConc,912,3,Fin,Typical,1620,One_Story,Excellent,HLS,12898,89,0,70,Timberland,0,Average,Excellent,Paved,0,Hip,Normal,315500,0,0,Pave,0,6,1620,AllPub,228,958,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2,4069,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Typical,1065,SBrkr,0,Typical,Typical,No_Fireplace,0,1065,CBlock,461,2,Unf,Typical,1065,One_Story,Typical,Lvl,8892,80,0,66,North_Ames,0,Average,Average,Paved,0,Gable,Normal,126500,0,0,Pave,0,6,1065,AllPub,74,1883,0,1.5,1.0,0.0,1.0,0.0,0.0,0.0,47,3276,0,0,0,0,1,1,0,0,0
2,TwoFmCon,2,0,BLQ,Unf,Typical,No,Good,324,FuseA,0,Fair,Typical,No_Fireplace,0,672,BrkTil,280,1,Unf,Typical,924,One_and_Half_Fin,Fair,Lvl,12180,60,0,0,Edwards,0,Below_Average,Below_Average,Paved,0,Gable,Normal,80000,0,252,Pave,0,5,672,AllPub,0,284,0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,69,1922,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Typical,1114,SBrkr,0,Good,Typical,No_Fireplace,0,1114,CBlock,451,2,RFn,Typical,1114,One_Story,Typical,Lvl,9900,90,0,0,North_Ames,0,Average,Average,Paved,0,Gable,Abnorml,140000,164,0,Pave,0,5,1114,AllPub,0,1215,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,47,3349,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,586,SBrkr,156,Typical,Typical,Typical,1,980,CBlock,496,2,Unf,Typical,1714,Two_Story,Typical,Lvl,10421,80,0,42,Northwest_Ames,66,Average,Good,Paved,0,Gable,Normal,196500,0,734,Pave,0,7,980,AllPub,228,115,0,2.5,1.0,0.0,1.0,1.0,1.0,0.0,22,3577,0,0,0,1,0,1,0,0,0
3,OneFam,6,0,Rec,Unf,Typical,No,Good,424,SBrkr,0,Typical,Typical,No_Fireplace,0,1040,CBlock,0,0,No_Garage,No_Garage,1040,One_Story,Typical,HLS,8430,60,0,136,College_Creek,0,Average,Average,Paved,0,Gable,Normal,124000,0,0,Pave,0,5,1040,AllPub,0,853,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,31,2510,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,Av,Good,1422,SBrkr,0,Typical,Good,No_Fireplace,0,1422,PConc,626,2,RFn,Typical,1422,One_Story,Good,Lvl,8500,63,0,106,College_Creek,60,Average,Good,Paved,0,Gable,Normal,179600,0,0,Pave,0,7,1422,AllPub,192,2163,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3,4525,0,0,0,1,0,1,0,0,0
2,OneFam,2,0,BLQ,Unf,Typical,Mn,Good,299,SBrkr,0,Typical,Typical,Good,1,1125,CBlock,410,1,Unf,Typical,1717,One_and_Half_Fin,Typical,HLS,12400,80,0,0,Crawford,0,Above_Average,Average,Paved,0,Gable,Normal,194000,113,592,Pave,0,7,901,AllPub,0,2861,0,1.5,1.0,0.0,1.0,1.0,0.0,1.0,66,2919,0,0,0,1,0,1,0,0,0
2,OneFam,2,0,BLQ,Unf,Typical,No,Typical,538,SBrkr,168,Typical,Typical,Good,1,759,BrkTil,240,1,Unf,Typical,1298,One_and_Half_Fin,Typical,HLS,6821,51,0,0,Crawford,0,Good,Above_Average,Partial_Pavement,0,Gable,Normal,146500,0,539,Pave,0,8,651,AllPub,216,2200,0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,86,2705,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,1330,SBrkr,0,Typical,Good,Good,1,1330,PConc,437,2,Fin,Typical,1330,One_Story,Good,Lvl,8334,64,0,0,College_Creek,23,Average,Above_Average,Paved,0,Gable,Partial,167840,0,0,Pave,0,6,1330,AllPub,0,2165,0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1,4020,0,0,0,1,0,1,0,0,0
2,OneFam,7,0,Unf,Unf,Typical,No,Typical,872,FuseF,116,Typical,Typical,Good,1,872,BrkTil,322,1,Unf,Fair,872,One_Story,Fair,Lvl,17529,0,0,65,Sawyer,0,Average,Average,Dirt_Gravel,0,Gable,Normal,105000,0,0,Pave,0,5,872,AllPub,0,2723,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,82,2623,0,0,0,1,0,1,0,0,0
4,TwoFmCon,7,0,Unf,Unf,Typical,Mn,Typical,840,FuseF,18,Fair,Typical,No_Fireplace,0,1128,BrkTil,0,0,No_Garage,No_Garage,2256,Two_Story,Fair,Lvl,9045,100,0,0,Old_Town,18,Fair,Average,Dirt_Gravel,0,Gable,Abnorml,76500,0,1128,Pave,0,12,840,AllPub,0,187,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,100,3961,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,864,SBrkr,0,Typical,Good,No_Fireplace,0,864,PConc,572,2,RFn,Typical,1728,Two_Story,Good,Lvl,9313,65,0,0,College_Creek,56,Average,Good,Paved,0,Gable,Normal,190000,0,864,Pave,0,7,864,AllPub,187,881,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,5,3706,0,0,0,0,1,1,0,0,0
2,OneFam,6,0,Rec,Unf,Fair,No,Typical,252,SBrkr,32,Typical,Typical,No_Fireplace,0,548,CBlock,624,2,Fin,Typical,1040,One_and_Half_Fin,Typical,Lvl,6240,52,0,0,Brookside,0,Good,Average,Partial_Pavement,0,Gable,Normal,123900,0,492,Pave,0,5,528,AllPub,306,199,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,74,2132,0,0,0,1,0,1,0,0,0
3,OneFam,6,0,Rec,Unf,Typical,No,Typical,312,SBrkr,0,Typical,Typical,No_Fireplace,0,1024,CBlock,308,1,Unf,Typical,1024,One_Story,Typical,Lvl,13052,0,0,0,Sawyer,0,Above_Average,Average,Paved,0,Gable,Normal,120875,0,0,Pave,0,5,1024,AllPub,0,2494,0,1.5,1.0,0.0,1.0,0.0,1.0,0.0,41,2366,0,0,0,0,1,1,0,0,0
3,OneFam,2,0,BLQ,Unf,Typical,Mn,Good,319,SBrkr,0,Typical,Typical,Good,1,1383,PConc,354,1,Unf,Typical,1383,One_Story,Typical,Lvl,13284,0,0,0,Sawyer,116,Average,Average,Paved,0,Gable,Normal,165000,0,0,Pave,0,6,1383,AllPub,511,1392,0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,54,3714,1,0,0,1,0,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Good,No,Good,244,SBrkr,0,Good,Typical,No_Fireplace,0,990,PConc,480,2,Unf,Typical,990,One_Story,Typical,Lvl,8072,60,0,0,College_Creek,64,Average,Average,Paved,0,Gable,Normal,138000,0,0,Pave,0,5,990,AllPub,0,842,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,15,2289,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,Mn,Good,768,SBrkr,0,Typical,Good,No_Fireplace,0,768,PConc,400,2,Fin,Typical,1536,Two_Story,Good,Lvl,9045,64,0,0,College_Creek,40,Average,Average,Paved,0,Gable,Normal,167000,0,768,Pave,0,6,768,AllPub,0,2167,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,2,3119,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Typical,1045,SBrkr,0,Typical,Good,Typical,2,2110,CBlock,522,2,Fin,Typical,2110,One_Story,Excellent,Lvl,11160,93,0,0,North_Ames,0,Average,Good,Paved,0,Hip,Normal,244000,0,0,Pave,0,8,2110,AllPub,0,4,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,42,5266,0,0,0,1,0,1,0,0,0
2,OneFam,6,0,Rec,Unf,Typical,No,Typical,360,SBrkr,0,Typical,Typical,No_Fireplace,0,854,CBlock,660,2,Unf,Typical,1382,One_and_Half_Fin,Typical,Lvl,12358,0,528,0,Old_Town,0,Above_Average,Average,Paved,0,Gable,Normal,128500,0,0,Pave,0,7,720,AllPub,237,2041,0,1.5,1.0,0.0,1.0,0.0,0.0,1.0,66,2705,0,1,0,0,1,1,0,0,0
2,OneFam,3,0,GLQ,Unf,Typical,Mn,Good,454,SBrkr,0,Typical,Good,Typical,1,1575,PConc,732,3,Fin,Typical,1575,One_Story,Good,Lvl,10845,92,0,504,Northridge_Heights,28,Average,Very_Good,Paved,0,Gable,Normal,284000,0,0,Pave,0,7,1603,AllPub,216,1067,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,5,3879,0,0,0,0,1,1,0,0,0
2,Twnhs,7,0,Unf,Unf,Typical,No,Good,836,SBrkr,0,Typical,Typical,No_Fireplace,0,836,CBlock,308,1,Unf,Typical,836,One_Story,Typical,Lvl,2280,24,0,0,Northpark_Villa,30,Above_Average,Good,Paved,0,Gable,Normal,120000,0,0,Pave,0,4,836,AllPub,0,35,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,35,2545,0,0,0,1,0,1,0,0,0
1,OneFam,1,0,ALQ,Unf,Typical,Gd,Typical,0,SBrkr,0,Typical,Typical,Typical,2,988,CBlock,540,2,Unf,Typical,988,SLvl,Typical,Low,21453,0,0,0,Clear_Creek,130,Average,Above_Average,Paved,0,Flat,Normal,180000,0,0,Pave,130,4,938,AllPub,0,2766,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,37,2057,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,1362,SBrkr,0,Typical,Typical,No_Fireplace,0,1362,PConc,484,2,Unf,Typical,2082,One_and_Half_Fin,Good,Lvl,11426,63,0,0,Old_Town,238,Average,Good,Dirt_Gravel,0,Gable,Normal,200000,0,720,Pave,0,6,1362,AllPub,280,1293,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,5,5331,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Fair,No,Typical,596,FuseF,0,Typical,Typical,No_Fireplace,0,834,BrkTil,370,2,Unf,Fair,1430,One_and_Half_Fin,Fair,Lvl,10320,60,0,0,Iowa_DOT_and_Rail_Road,0,Average,Below_Average,Paved,0,Gable,Abnorml,107000,210,596,Pave,0,7,596,AllPub,218,2691,0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,82,2847,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Typical,832,FuseA,0,Typical,Typical,No_Fireplace,0,832,CBlock,263,1,Unf,Typical,1337,One_and_Half_Fin,Typical,Lvl,8382,60,0,0,North_Ames,0,Average,Below_Average,Paved,0,Gable,Normal,108000,0,505,Pave,0,5,832,AllPub,0,149,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,54,3008,0,0,0,1,0,1,0,0,0
4,Duplex,3,0,GLQ,Unf,Typical,Gd,Good,0,SBrkr,0,Typical,Typical,No_Fireplace,0,1440,PConc,0,0,No_Garage,No_Garage,1440,One_Story,Typical,Lvl,7711,42,0,0,Edwards,0,Fair,Below_Average,Dirt_Gravel,0,Gable,Abnorml,150000,0,0,Pave,0,8,1440,AllPub,321,2083,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30,3204,0,0,0,0,1,1,0,0,0
3,OneFam,4,0,LwQ,Unf,Typical,No,Typical,524,SBrkr,248,Typical,Typical,Typical,1,979,CBlock,352,1,Unf,Typical,1203,One_and_Half_Fin,Good,Bnk,7015,0,0,161,Brookside,0,Below_Average,Average,Paved,0,Gable,Normal,110000,0,224,Pave,0,5,709,AllPub,0,616,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,59,2440,0,0,0,0,1,1,0,0,0
2,Duplex,3,0,GLQ,Unf,Typical,Gd,Good,45,SBrkr,0,Good,Typical,No_Fireplace,0,1368,PConc,784,4,Fin,Typical,1368,SFoyer,Typical,Lvl,7020,78,0,200,Mitchell,48,Average,Good,Paved,0,Gable,Normal,215000,0,0,Pave,0,8,1288,AllPub,0,2905,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,9,2752,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Av,Good,846,SBrkr,0,Typical,Good,No_Fireplace,0,866,PConc,578,2,RFn,Typical,1768,Two_Story,Good,Lvl,10769,68,0,0,College_Creek,105,Average,Very_Good,Paved,0,Gable,Normal,212000,0,902,Pave,0,7,866,AllPub,144,824,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,2,3732,0,0,0,0,1,1,0,0,0
